adc_id,adc_name,drug_status,antibody_name,antigen_id,antigen_name,payload_id,payload_name,payload_identity,payload_target,payload_mechanism,linker_name,activity_id,standard_type,is_potency_endpoint,relation,value_raw,value_numeric,units,is_molar_unit,cell_line,disease_model,source_url,source_html
DRG0BSQPI,Sacituzumab tirumotecan,Apprpved in 2024,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BBRSF,KL610023,PAY0BBRSF,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Pyrimidine CL2A carbonate linker,ADCC000496,Half Maximal Inhibitory Concentration (IC50),1,=,1.28,1.28,nM,1,Calu-3 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0BSQPI,data/raw/adcdb_idrblab/adc_details/DRG0BSQPI.html
DRG0BSQPI,Sacituzumab tirumotecan,Apprpved in 2024,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BBRSF,KL610023,PAY0BBRSF,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Pyrimidine CL2A carbonate linker,ADCC000494,Half Maximal Inhibitory Concentration (IC50),1,=,2.24,2.24,nM,1,NCI-N87 cells,Gastric tubular adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0BSQPI,data/raw/adcdb_idrblab/adc_details/DRG0BSQPI.html
DRG0BSQPI,Sacituzumab tirumotecan,Apprpved in 2024,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BBRSF,KL610023,PAY0BBRSF,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Pyrimidine CL2A carbonate linker,ADCC000497,Half Maximal Inhibitory Concentration (IC50),1,=,3.41,3.41,nM,1,NCI-H23 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0BSQPI,data/raw/adcdb_idrblab/adc_details/DRG0BSQPI.html
DRG0BSQPI,Sacituzumab tirumotecan,Apprpved in 2024,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BBRSF,KL610023,PAY0BBRSF,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Pyrimidine CL2A carbonate linker,ADCC000493,Half Maximal Inhibitory Concentration (IC50),1,=,5.7,5.7,nM,1,HCC1806 cells,Breast squamous cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0BSQPI,data/raw/adcdb_idrblab/adc_details/DRG0BSQPI.html
DRG0BSQPI,Sacituzumab tirumotecan,Apprpved in 2024,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BBRSF,KL610023,PAY0BBRSF,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Pyrimidine CL2A carbonate linker,ADCC000495,Half Maximal Inhibitory Concentration (IC50),1,=,11.03,11.03,nM,1,BxPC-3 cells,Pancreatic ductal adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0BSQPI,data/raw/adcdb_idrblab/adc_details/DRG0BSQPI.html
DRG0BSQPI,Sacituzumab tirumotecan,Apprpved in 2024,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BBRSF,KL610023,PAY0BBRSF,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Pyrimidine CL2A carbonate linker,ADCC000498,Half Maximal Inhibitory Concentration (IC50),1,=,18.83,18.83,nM,1,NCI-H23 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0BSQPI,data/raw/adcdb_idrblab/adc_details/DRG0BSQPI.html
DRG0BTGYC,Anti-TNF ADC 125,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0OQPXP,GRM cpd 20,PAY0OQPXP,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001915,Half Maximal Effective Concentration (EC50),1,=,0.03,0.03,ug/mL,0,K-562 cells (TNF expression),Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0BTGYC,data/raw/adcdb_idrblab/adc_details/DRG0BTGYC.html
DRG0BTGYC,Anti-TNF ADC 125,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0OQPXP,GRM cpd 20,PAY0OQPXP,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001916,Half Maximal Effective Concentration (EC50),1,=,11.9,11.9,ug/mL,0,K-562 cells,Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0BTGYC,data/raw/adcdb_idrblab/adc_details/DRG0BTGYC.html
DRG0BWNUI,H01L02-DXd,Investigative,Anti-CDH6 mAb H01L02,TAR0SOZLV,Cadherin-6 (CDH6),PAY0UXDSB,DX-8951 derivative (DXd),PAY0UXDSB,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC007052,Half Maximal Inhibitory Concentration (IC50),1,=,0.01-0.10,0.01,nM,1,CVCL_0479,Ovarian mixed germ cell tumor,https://adcdb.idrblab.net/data/adc/details/DRG0BWNUI,data/raw/adcdb_idrblab/adc_details/DRG0BWNUI.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC006960,Half Maximal Effective Concentration (EC50),1,=,0.83,0.83,nM,1,WSU-FSCCL cells,Follicular lymphoma,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC006961,Half Maximal Effective Concentration (EC50),1,=,1.98,1.98,nM,1,JeKo-1 cells,Mantle cell lymphoma,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC006957,Half Maximal Effective Concentration (EC50),1,=,4.88,4.88,nM,1,Raji cells,EBV-related Burkitt lymphoma,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC006959,Half Maximal Effective Concentration (EC50),1,=,13.56,13.56,nM,1,Daudi cells,Burkitt lymphoma,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC006965,Half Maximal Effective Concentration (EC50),1,>,> 50,50.0,nM,1,MN-60 cells,Burkitt lymphoma,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC006964,Half Maximal Effective Concentration (EC50),1,>,> 50,50.0,nM,1,RS4 11 cells,Adult B acute lymphoblastic leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC006963,Half Maximal Effective Concentration (EC50),1,>,> 50,50.0,nM,1,697 cells,Childhood B acute lymphoblastic leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC006962,Half Maximal Effective Concentration (EC50),1,>,> 50,50.0,nM,1,Reh cells,B acute lymphoblastic leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC006958,Half Maximal Effective Concentration (EC50),1,>,> 50,50.0,nM,1,Ramos cells,Burkitt lymphoma,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC007004,Half Maximal Effective Concentration (EC50),1,=,77.9,77.9,nM,1,Reh cells,B acute lymphoblastic leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC007005,Half Maximal Effective Concentration (EC50),1,=,162,162.0,nM,1,Reh cells,B acute lymphoblastic leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BXRDQ,Veltuzumab-SN-38,Investigative,Veltuzumab,TAR0BKUOF,B-lymphocyte antigen CD20 (MS4A1),PAY0ZVBAI,Active metabolite of irinotecan SN38,PAY0ZVBAI,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC007003,Half Maximal Effective Concentration (EC50),1,=,246.6,246.6,nM,1,Raji cells,EBV-related Burkitt lymphoma,https://adcdb.idrblab.net/data/adc/details/DRG0BXRDQ,data/raw/adcdb_idrblab/adc_details/DRG0BXRDQ.html
DRG0BZNZA,HER2 WT-Mc-Val-Cit-PABC-MMAE,Investigative,Anti-HER2 mAb WT,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,ADCC007527,Half Maximal Inhibitory Concentration (IC50),1,=,2.3,2.3,nM,1,CVCL_0033,Breast adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0BZNZA,data/raw/adcdb_idrblab/adc_details/DRG0BZNZA.html
DRG0BZNZA,HER2 WT-Mc-Val-Cit-PABC-MMAE,Investigative,Anti-HER2 mAb WT,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,ADCC007533,Half Maximal Inhibitory Concentration (IC50),1,>,> 100,100.0,nM,1,CVCL_0062,Breast adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0BZNZA,data/raw/adcdb_idrblab/adc_details/DRG0BZNZA.html
DRG0CECRA,Trastuzumab rezetecan,Approved in 2025,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0CJNCU,SHR9265,PAY0CJNCU,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC015326,Half Maximal inhibitory Concentration (lC50),1,=,0.42 ± 0.10,0.42,nM,1,CVCL_0434,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CECRA,data/raw/adcdb_idrblab/adc_details/DRG0CECRA.html
DRG0CECRA,Trastuzumab rezetecan,Approved in 2025,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0CJNCU,SHR9265,PAY0CJNCU,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC015325,Half Maximal inhibitory Concentration (lC50),1,=,0.57 ± 0.15,0.57,nM,1,CVCL_0434,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CECRA,data/raw/adcdb_idrblab/adc_details/DRG0CECRA.html
DRG0CECRA,Trastuzumab rezetecan,Approved in 2025,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0CJNCU,SHR9265,PAY0CJNCU,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC015327,Half Maximal inhibitory Concentration (lC50),1,=,0.77 ± 0.10,0.77,nM,1,CVCL_0434,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CECRA,data/raw/adcdb_idrblab/adc_details/DRG0CECRA.html
DRG0CECRA,Trastuzumab rezetecan,Approved in 2025,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0CJNCU,SHR9265,PAY0CJNCU,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC015329,Half Maximal inhibitory Concentration (lC50),1,=,11.3 ± 2.7,11.3,nM,1,CVCL_0434,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CECRA,data/raw/adcdb_idrblab/adc_details/DRG0CECRA.html
DRG0CECRA,Trastuzumab rezetecan,Approved in 2025,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0CJNCU,SHR9265,PAY0CJNCU,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC015331,Half Maximal inhibitory Concentration (lC50),1,=,42.5 ± 7.8,42.5,nM,1,CVCL_0434,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CECRA,data/raw/adcdb_idrblab/adc_details/DRG0CECRA.html
DRG0CECRA,Trastuzumab rezetecan,Approved in 2025,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0CJNCU,SHR9265,PAY0CJNCU,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC015330,Half Maximal inhibitory Concentration (lC50),1,=,59.1 ± 17.2,59.1,nM,1,CVCL_0434,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CECRA,data/raw/adcdb_idrblab/adc_details/DRG0CECRA.html
DRG0CECRA,Trastuzumab rezetecan,Approved in 2025,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0CJNCU,SHR9265,PAY0CJNCU,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC015333,Half Maximal inhibitory Concentration (lC50),1,=,97.3 ± 23.1,97.3,nM,1,CVCL_0434,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CECRA,data/raw/adcdb_idrblab/adc_details/DRG0CECRA.html
DRG0CECRA,Trastuzumab rezetecan,Approved in 2025,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0CJNCU,SHR9265,PAY0CJNCU,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC015332,Half Maximal inhibitory Concentration (lC50),1,=,132.6,132.6,nM,1,CVCL_0434,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CECRA,data/raw/adcdb_idrblab/adc_details/DRG0CECRA.html
DRG0CECRA,Trastuzumab rezetecan,Approved in 2025,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0CJNCU,SHR9265,PAY0CJNCU,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC015328,Half Maximal inhibitory Concentration (lC50),1,=,302.9 ± 87,302.9,nM,1,CVCL_0434,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CECRA,data/raw/adcdb_idrblab/adc_details/DRG0CECRA.html
DRG0CIWNZ,IgG1 (trastuzumab)-vc-MMAE,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,ADCC003154,Half Maximal Inhibitory Concentration (IC50),1,=,27.4,27.4,nM,1,NCI-N87 cells,Gastric tubular adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CIWNZ,data/raw/adcdb_idrblab/adc_details/DRG0CIWNZ.html
DRG0CRHCH,ABBV-322,Investigative,Depatuxizumab S238C,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC006943,Half Maximal Inhibitory Concentration (IC50),1,=,10.00 - 35.00,10.0,ug/mL,0,NCI-H2052 cells,Pleural mesothelioma,https://adcdb.idrblab.net/data/adc/details/DRG0CRHCH,data/raw/adcdb_idrblab/adc_details/DRG0CRHCH.html
DRG0CRHCH,ABBV-322,Investigative,Depatuxizumab S238C,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC006941,Half Maximal Inhibitory Concentration (IC50),1,=,10.00 - 35.00,10.0,ug/mL,0,NCI-H2052 cells,Pleural mesothelioma,https://adcdb.idrblab.net/data/adc/details/DRG0CRHCH,data/raw/adcdb_idrblab/adc_details/DRG0CRHCH.html
DRG0CRHCH,ABBV-322,Investigative,Depatuxizumab S238C,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC006939,Half Maximal Inhibitory Concentration (IC50),1,=,10.00 - 35.00,10.0,ug/mL,0,NCI-H28 cells,Pleural mesothelioma,https://adcdb.idrblab.net/data/adc/details/DRG0CRHCH,data/raw/adcdb_idrblab/adc_details/DRG0CRHCH.html
DRG0CRHCH,ABBV-322,Investigative,Depatuxizumab S238C,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC006937,Half Maximal Inhibitory Concentration (IC50),1,=,10.00 - 35.00,10.0,ug/mL,0,MSTO-211H cells,Pleural biphasic mesothelioma,https://adcdb.idrblab.net/data/adc/details/DRG0CRHCH,data/raw/adcdb_idrblab/adc_details/DRG0CRHCH.html
DRG0CVRIW,HuDS6v1.01-DM4,Investigative,huDS6v1.01,TAR0BWSFH,Mucin-1 (MUC1),PAY0GTSVM,Mertansine DM4,PAY0GTSVM,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) butanoate (SPDB),ADCC003828,Half Maximal Inhibitory Concentration (IC50),1,<,< 10,10.0,nM,1,KB cells,Human papillomavirus-related endocervical adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CVRIW,data/raw/adcdb_idrblab/adc_details/DRG0CVRIW.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001079,Half Maximal Inhibitory Concentration (IC50),1,=,15,15.0,pM,1,SW48 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001057,Half Maximal Inhibitory Concentration (IC50),1,=,0.23,0.23,nM,1,U-87 MGvIII cells,Glioblastoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001083,Half Maximal Inhibitory Concentration (IC50),1,=,0.7,0.7,nM,1,LoVo cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001068,Half Maximal Inhibitory Concentration (IC50),1,=,0.7,0.7,nM,1,U-251MG cells,Astrocytoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001089,Half Maximal Inhibitory Concentration (IC50),1,=,1,1.0,nM,1,LS174T cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001090,Half Maximal Inhibitory Concentration (IC50),1,=,1.1,1.1,nM,1,SK-CO-1 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001063,Half Maximal Inhibitory Concentration (IC50),1,=,1.4,1.4,nM,1,SF268 cells,Astrocytoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001086,Half Maximal Inhibitory Concentration (IC50),1,=,1.5,1.5,nM,1,HT29 cells,Colon cancer,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001061,Half Maximal Inhibitory Concentration (IC50),1,=,1.5,1.5,nM,1,M059K cells,Glioblastoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001094,Half Maximal Inhibitory Concentration (IC50),1,=,1.8,1.8,nM,1,SW403 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001072,Half Maximal Inhibitory Concentration (IC50),1,=,1.9,1.9,nM,1,PFSK-1 cells,Primitive neuroectodermal tumor,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001064,Half Maximal Inhibitory Concentration (IC50),1,=,2.5,2.5,nM,1,SF539 cells,Gliosarcoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
DRG0CXFTH,Serclutamab talirine,Phase 1 (discontinued),Serclutamab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0AKDAM,SGD-1882,PAY0AKDAM,Human deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC001082,Half Maximal Inhibitory Concentration (IC50),1,=,2.6,2.6,nM,1,COLO 201 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0CXFTH,data/raw/adcdb_idrblab/adc_details/DRG0CXFTH.html
