path,relative_path,top_level,suffix,bytes,sha256,note
data/raw/adcdb_idrblab/adc_details/DRG0EWRAI.html,adcdb_idrblab/adc_details/DRG0EWRAI.html,adcdb_idrblab,.html,147696,749c716ca9f77370dbef0c65553ee31c3b23c62d93f0cd6f252f063d996ad1d9,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0EXQEE.html,adcdb_idrblab/adc_details/DRG0EXQEE.html,adcdb_idrblab,.html,47640,82a8e276085beb56fdbde862765a8d106db25da4f57b641adbb39520e28a1abe,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0EZNOG.html,adcdb_idrblab/adc_details/DRG0EZNOG.html,adcdb_idrblab,.html,42080,22966e43daa4763bd6f3b6837de2fd3cdef2b75c47822360aaa25018e23fe9b7,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FBKIO.html,adcdb_idrblab/adc_details/DRG0FBKIO.html,adcdb_idrblab,.html,122862,2d5537093883ed6b8206d36c307428b7922098b47763390f0e64a0b375927891,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FCQNM.html,adcdb_idrblab/adc_details/DRG0FCQNM.html,adcdb_idrblab,.html,55401,aae4ce53b2035e69adda5965859234733fbe21d0d9be40a04db54291bd6ff7da,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FFJIH.html,adcdb_idrblab/adc_details/DRG0FFJIH.html,adcdb_idrblab,.html,46504,7978a13fbe5f72a3a4b0f4a5cf60ddfb60ee27d25b7e635fbb449b44b6431c7a,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FJAGM.html,adcdb_idrblab/adc_details/DRG0FJAGM.html,adcdb_idrblab,.html,31266,7e6acd28c73702de86faced441f260fb06d13400f5017da3738e6529461accfb,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FLPWM.html,adcdb_idrblab/adc_details/DRG0FLPWM.html,adcdb_idrblab,.html,31327,7078b4542a61e05e4b868de94bcaa699ef665f66accb98fea931d3aa19f5d1c4,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FQFDY.html,adcdb_idrblab/adc_details/DRG0FQFDY.html,adcdb_idrblab,.html,41724,f9177fba23686c0732e3b2c45396d20fe44dcc58e6aaa1fc66a700e01a2d9a57,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FQLWO.html,adcdb_idrblab/adc_details/DRG0FQLWO.html,adcdb_idrblab,.html,41716,ad52f8c7c56cf88429d2193f023c712da1b9fc13c4c903f1f2e9c0bbc3d31787,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FRFEQ.html,adcdb_idrblab/adc_details/DRG0FRFEQ.html,adcdb_idrblab,.html,32791,2476305e85ab9868b0f4576fd8429a07b67646d2f480bd84f1c8d06030893fe9,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FSHFZ.html,adcdb_idrblab/adc_details/DRG0FSHFZ.html,adcdb_idrblab,.html,32336,26d81ad0e8cbaabbb1daba1ff903ada9c440e4d23fe57c5f2e304a233a477432,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FSHWJ.html,adcdb_idrblab/adc_details/DRG0FSHWJ.html,adcdb_idrblab,.html,178469,fec3576efa15aa79be6f850dc32b0d0b3ee9d4cef64411d368b2036084715c6d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FSONA.html,adcdb_idrblab/adc_details/DRG0FSONA.html,adcdb_idrblab,.html,31266,ee3e4b80fa307d18e01c0d6edadb654e38a1d1cdd916c385e96176bdb4d3bdb8,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FUFBP.html,adcdb_idrblab/adc_details/DRG0FUFBP.html,adcdb_idrblab,.html,221631,e35edd2337f38743e5c51f64d2b029953cce6b2d75b6cffd0869ae43fd573b6b,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0FXPHR.html,adcdb_idrblab/adc_details/DRG0FXPHR.html,adcdb_idrblab,.html,31324,c540ab01db6b7afe5a9a19ed6bdfffdd893982b723521ebfa64c39063b89ab9b,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GBRAR.html,adcdb_idrblab/adc_details/DRG0GBRAR.html,adcdb_idrblab,.html,32361,3f8eb1583ca9aa254b7bfaf7ccb403521f6911521bec6bcf61b40a67b17373c1,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GCLJQ.html,adcdb_idrblab/adc_details/DRG0GCLJQ.html,adcdb_idrblab,.html,60794,9611e32ba372116f3de3bb28ccc269a210e99b263354420a20b32e2d56f95699,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GFDUW.html,adcdb_idrblab/adc_details/DRG0GFDUW.html,adcdb_idrblab,.html,41721,f6226b9cc19625aaa233b8f1e0129bc7dea6ff2ba0db1db4484b3caecf15a84b,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GHEYC.html,adcdb_idrblab/adc_details/DRG0GHEYC.html,adcdb_idrblab,.html,31269,cc9f85321fa68d7510a914e937c067acd8f1c95790d83e47b7d67683eb1094bb,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GIBEK.html,adcdb_idrblab/adc_details/DRG0GIBEK.html,adcdb_idrblab,.html,58249,68cfe8c672c6ac63218f63e34b020f25982d2ce18e4fe6d5f7ae71b0fe7d043f,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GIEDE.html,adcdb_idrblab/adc_details/DRG0GIEDE.html,adcdb_idrblab,.html,32330,635cab67f7805fefdc34edf2aa02b672e6ff797a671eb6a86864c288a197aeab,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GJKQT.html,adcdb_idrblab/adc_details/DRG0GJKQT.html,adcdb_idrblab,.html,31326,feadb7408b4f00b809521dbf2dd40bf552b7a1e795d9fb734bfe58c09fe01a2d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GKHFY.html,adcdb_idrblab/adc_details/DRG0GKHFY.html,adcdb_idrblab,.html,32855,f649482a54b3a0e836b00477bb0a0d4c3c7f6b4fbb31798eb01d1864802bffe7,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GKOZH.html,adcdb_idrblab/adc_details/DRG0GKOZH.html,adcdb_idrblab,.html,244515,1076324361054ca6b2ac640c210c52145cca8ad443daca0c78d01c50fc909eba,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GPTJL.html,adcdb_idrblab/adc_details/DRG0GPTJL.html,adcdb_idrblab,.html,32494,a246f7734d72978c3825e3324279526a6bb435fe05030418d35ef49f4f657a79,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GRGXW.html,adcdb_idrblab/adc_details/DRG0GRGXW.html,adcdb_idrblab,.html,32166,80a36643a057b0ab7ac173251aa968b21a313a6a94bf748749fd56f56fe9a2a5,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GTLUP.html,adcdb_idrblab/adc_details/DRG0GTLUP.html,adcdb_idrblab,.html,31589,d25af0204b152ca9ce73760457d32ceafe088434d1b91d6a453974deb285ef6c,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0GZGHN.html,adcdb_idrblab/adc_details/DRG0GZGHN.html,adcdb_idrblab,.html,56327,7f150df32d4522cd14ed64091c851fbcfdd593afaa64a0264c3f511bf5e92c0e,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HCGBQ.html,adcdb_idrblab/adc_details/DRG0HCGBQ.html,adcdb_idrblab,.html,48604,997aa159c024267156b0a2c94c015660b15d31a5f8ea87919544f80e80851198,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HCHFN.html,adcdb_idrblab/adc_details/DRG0HCHFN.html,adcdb_idrblab,.html,53311,df8bc23d90b9dc68a98068ec4f36c75ec51953ac8150cf6ca7591d455f56a448,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HCIWE.html,adcdb_idrblab/adc_details/DRG0HCIWE.html,adcdb_idrblab,.html,31324,7e06621e191b5ac62567539fe65e500170ca590c0cbcd581227cdf2e11a92667,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HCLSH.html,adcdb_idrblab/adc_details/DRG0HCLSH.html,adcdb_idrblab,.html,31260,d9eb2c48c08a0b4545791db5aec09ccf1eba3129fef362a83d0629dbccd384c5,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HCOOU.html,adcdb_idrblab/adc_details/DRG0HCOOU.html,adcdb_idrblab,.html,31358,b94f5aeef3035ef6f6d628f7bb907f42717dcd4eb45b3cc75d7e40ff12a330f0,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HDGML.html,adcdb_idrblab/adc_details/DRG0HDGML.html,adcdb_idrblab,.html,32479,34dcbd29845782a0f87a7a79202edbdb409e4ed6bd18723636727d71d513bc4e,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HDIEW.html,adcdb_idrblab/adc_details/DRG0HDIEW.html,adcdb_idrblab,.html,45601,2b76df9b90521ac818e69e823002083b7f33fc2fa63bf665764d28b06a934819,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HEEGF.html,adcdb_idrblab/adc_details/DRG0HEEGF.html,adcdb_idrblab,.html,31588,53742f40b0758db534f79cf46835725acd572e6a2a3fb152ba3ed9101d540450,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HEJWD.html,adcdb_idrblab/adc_details/DRG0HEJWD.html,adcdb_idrblab,.html,102163,379979711a1573f4f4f0824dd737a29fe440e3b2b4f6267de8e8cb0e4f8d1768,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HONIM.html,adcdb_idrblab/adc_details/DRG0HONIM.html,adcdb_idrblab,.html,32610,d40d5efbee7b92805b09355335d244e303c42d3ca56062f29a5f4bae10cf4cda,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HORED.html,adcdb_idrblab/adc_details/DRG0HORED.html,adcdb_idrblab,.html,32540,baccf6251a790abf2ebd73025034c9a80e8654e12b8d2e4dd5c4420467596f9a,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HPUIL.html,adcdb_idrblab/adc_details/DRG0HPUIL.html,adcdb_idrblab,.html,173720,b1188e7892b6046b1b826d00cb31e4ddf41960bf06fab08e167f04c275d95138,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HRDSA.html,adcdb_idrblab/adc_details/DRG0HRDSA.html,adcdb_idrblab,.html,48221,5466c6d65f1e18c589489155742f2188e6d19c20fed7f5f2fcdf85ac8ade31ae,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HVHRQ.html,adcdb_idrblab/adc_details/DRG0HVHRQ.html,adcdb_idrblab,.html,106697,46718d65a220b5ef0100766eb0397e417c86ce172bdfb94b1448009eba7f1825,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HVSQZ.html,adcdb_idrblab/adc_details/DRG0HVSQZ.html,adcdb_idrblab,.html,32540,39f6ad68deb5afd6c1518e0fc49f580ce7829d80f52f0b522e811762ef7806b4,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HWQPF.html,adcdb_idrblab/adc_details/DRG0HWQPF.html,adcdb_idrblab,.html,31575,3b9aee7bccd56dd2b4a5edc4b35f6e4094dce8ac49c7aa2ca0638d6601c69d3e,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0HZNEP.html,adcdb_idrblab/adc_details/DRG0HZNEP.html,adcdb_idrblab,.html,53916,8daca46f9fab0eac0b4adac5f620df4156e6004499d989e310d1bb38e5645ede,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IBFEK.html,adcdb_idrblab/adc_details/DRG0IBFEK.html,adcdb_idrblab,.html,37465,2a94a5f9ddff2ead6161fccb69f16e8370f7d8cd7ee183756234bce5053a1b2d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0ICWWF.html,adcdb_idrblab/adc_details/DRG0ICWWF.html,adcdb_idrblab,.html,55216,b547d2addb2e5bab22e166c421132267515e0176354b8ffb36512fb15e5e9aa7,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IEEQN.html,adcdb_idrblab/adc_details/DRG0IEEQN.html,adcdb_idrblab,.html,46468,5753d4af1093acb8c9264d503522efaec894614aaaf569f774dfc23a1ba97b60,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IFKGK.html,adcdb_idrblab/adc_details/DRG0IFKGK.html,adcdb_idrblab,.html,94936,66b49080fbe5eafa26c94819726d541463c01d6db5de18d94067fc958de7145c,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IJVEW.html,adcdb_idrblab/adc_details/DRG0IJVEW.html,adcdb_idrblab,.html,32595,c9c2c83d0e1561d7b57ef621e379258310b202716c728863cdbe1efa69c6ebfb,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0ILWKG.html,adcdb_idrblab/adc_details/DRG0ILWKG.html,adcdb_idrblab,.html,38289,361bfcad75efb517cdb2899f6dd5415c8f092b65eb4308e7773ff4b424ee1e9a,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IMAKZ.html,adcdb_idrblab/adc_details/DRG0IMAKZ.html,adcdb_idrblab,.html,88847,9005f9237bd16a53f0f6edcfe370b58fb7f8cb9768e0d2d055cbad01f354ed07,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0INUVS.html,adcdb_idrblab/adc_details/DRG0INUVS.html,adcdb_idrblab,.html,31830,1691aa6d97718af1c0ef4375850939820c0cc3df909cad2597e13adb89e6db0c,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IPGHJ.html,adcdb_idrblab/adc_details/DRG0IPGHJ.html,adcdb_idrblab,.html,31618,9ac047095024a67ebe41337576839f7a4502d96fed81a08209c97b50cc1cbd4a,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IRZIB.html,adcdb_idrblab/adc_details/DRG0IRZIB.html,adcdb_idrblab,.html,158971,4a04b8eb2a1c9232ff917b7cc32d3c267e1f79c08b120a836546cad38adcce0a,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0ISBOE.html,adcdb_idrblab/adc_details/DRG0ISBOE.html,adcdb_idrblab,.html,50990,85b415be3353fcbc26763ece5a522ccd11154da80f0dfaf3fedbe85bba25b62d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IVNNT.html,adcdb_idrblab/adc_details/DRG0IVNNT.html,adcdb_idrblab,.html,31647,5b37c222fc1718a883bce93b94b83bf8f30acfd289bcb7b39c63733894e0a8c5,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IWWAX.html,adcdb_idrblab/adc_details/DRG0IWWAX.html,adcdb_idrblab,.html,47044,40f91add3fe9cf38f1631ff0f2509c3e882c8688881b3689035342ef2d5a93ba,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IYBRT.html,adcdb_idrblab/adc_details/DRG0IYBRT.html,adcdb_idrblab,.html,66471,117338cf8688eee1648b436d20e8e53da82bb4ce70f34f50b66f7bb731fbde4f,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IYJMP.html,adcdb_idrblab/adc_details/DRG0IYJMP.html,adcdb_idrblab,.html,32589,b3079477859eabba0b1fe49c47287ba2cde17ca1417e2cdd728769290f6afd57,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0IZAKQ.html,adcdb_idrblab/adc_details/DRG0IZAKQ.html,adcdb_idrblab,.html,31407,e310f1384786ed37c68ecd80bdd71d4099d75bd5a0d07ea53d4bfbd3667b7082,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JBKMD.html,adcdb_idrblab/adc_details/DRG0JBKMD.html,adcdb_idrblab,.html,96650,f4287e6f95ede8e8b65bcb326442ca40a43d467d4d2bff7d6876a588bfe66d51,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JCLOW.html,adcdb_idrblab/adc_details/DRG0JCLOW.html,adcdb_idrblab,.html,31268,11664b8612e59ea20d5348090b2592e5097ac3c20c2cdc6e5030559335a22d0a,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JDEVM.html,adcdb_idrblab/adc_details/DRG0JDEVM.html,adcdb_idrblab,.html,51512,2f4d168fe4bb43c45652ca1856ea2484cf0b4112916203744ffc508b39178a96,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JEUPG.html,adcdb_idrblab/adc_details/DRG0JEUPG.html,adcdb_idrblab,.html,31500,cb53eb868bc00c8a4aa367a1c93cad47be428e0e066322faecd4cf4f716a0e46,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JEVIM.html,adcdb_idrblab/adc_details/DRG0JEVIM.html,adcdb_idrblab,.html,245835,6abdfcebae4bff0f21446fd810e645dad968166efcae65504892db408eccf877,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JNPOI.html,adcdb_idrblab/adc_details/DRG0JNPOI.html,adcdb_idrblab,.html,32636,e9fb6e0babfb6139ca28462ba63a5f2372192b81abbb3e87e3306907bf61584d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JOHND.html,adcdb_idrblab/adc_details/DRG0JOHND.html,adcdb_idrblab,.html,334436,b77d401f8477ccd5a7f3277a4ee1056bd0eb5aa5f991a06b8350c14161699327,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JOIJZ.html,adcdb_idrblab/adc_details/DRG0JOIJZ.html,adcdb_idrblab,.html,31239,30f86424a9ff02e3c8a94520df0358ca127f2f882f4a387af5d5c2bcff246ba9,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JRLNT.html,adcdb_idrblab/adc_details/DRG0JRLNT.html,adcdb_idrblab,.html,31324,ed63e53b4a2472f974983104eddda41adb1cd31e27229e655ee8240ec71cbd57,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JTAOC.html,adcdb_idrblab/adc_details/DRG0JTAOC.html,adcdb_idrblab,.html,52149,16c53852fc56e9a77a2571cb892c54d265b21d4aa01276b977a2cae7b1359c1d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JVWSM.html,adcdb_idrblab/adc_details/DRG0JVWSM.html,adcdb_idrblab,.html,31617,3d4c4a27797250919229b5496a9c508ff705d133996873ce76cda379a105036d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JWBNH.html,adcdb_idrblab/adc_details/DRG0JWBNH.html,adcdb_idrblab,.html,533019,43d345c4d097449e91b1c991bc4eeeca2954794a63769131cd49ad6fa1e2afc8,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JWSPU.html,adcdb_idrblab/adc_details/DRG0JWSPU.html,adcdb_idrblab,.html,51253,6e82b02374b5c521f96e0b13ddb9e0279c6cee37a0e591a59b38cde142c5895d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JWTIJ.html,adcdb_idrblab/adc_details/DRG0JWTIJ.html,adcdb_idrblab,.html,51955,faa0c8a520d1e1bfdf0519e69b31710ca2d811a66ccae04d555095a6e0330742,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0JYWIX.html,adcdb_idrblab/adc_details/DRG0JYWIX.html,adcdb_idrblab,.html,31207,deede0b9b4d269eb5ead001351eb1b4afa2d8bd45d807e7592a0bcda7d966334,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KBADU.html,adcdb_idrblab/adc_details/DRG0KBADU.html,adcdb_idrblab,.html,32524,e623ab25ea424226a18b29b2b1634a6bbd43e62cd99422ecd3b76c48ef337af0,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KDLRL.html,adcdb_idrblab/adc_details/DRG0KDLRL.html,adcdb_idrblab,.html,57928,ceeb8c61d1ae2b4c6ed229c40f9374d1c330cd332fbf83ed593043958ba00b06,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KDTFA.html,adcdb_idrblab/adc_details/DRG0KDTFA.html,adcdb_idrblab,.html,52878,6ff59380805226f9110bf87acc3acac5e65b3a199e1c3ff34d0c14cedcdd3fc8,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KEWNA.html,adcdb_idrblab/adc_details/DRG0KEWNA.html,adcdb_idrblab,.html,31324,6f9e7d3e34bc024bc98bef059b9d0bf49e6d1ad2b720230511824df9affaf1b8,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KHFFZ.html,adcdb_idrblab/adc_details/DRG0KHFFZ.html,adcdb_idrblab,.html,107729,fa75eeb95e0d1e5891728f7a12bcb080dcab2f81993f42f1ee182f996a9f4608,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KKMLW.html,adcdb_idrblab/adc_details/DRG0KKMLW.html,adcdb_idrblab,.html,38841,bed3acdd1b7df779ec136b7432ff3e592876da85dd71c223c6ac4c0a06304edf,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KONEC.html,adcdb_idrblab/adc_details/DRG0KONEC.html,adcdb_idrblab,.html,46489,3329eb93338245440fedc0ddd86c2862e683e440fcd22fcf35a1e343f0ccc368,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KSALF.html,adcdb_idrblab/adc_details/DRG0KSALF.html,adcdb_idrblab,.html,41721,1051efe2261021179dcbfa077508f4dcaab54cf5a25c6671e66eaa8557a89316,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KSUSP.html,adcdb_idrblab/adc_details/DRG0KSUSP.html,adcdb_idrblab,.html,31297,2e2e67aecdf796cedb5a26d9fa98f8380a455e8f83af489c77936728dfb83791,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KUNBK.html,adcdb_idrblab/adc_details/DRG0KUNBK.html,adcdb_idrblab,.html,41475,77ca0fc34648595027ca15f074f5486e6a2e85b105deb1f400a874459aafde6d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0KXYRT.html,adcdb_idrblab/adc_details/DRG0KXYRT.html,adcdb_idrblab,.html,38476,cf02e53352627da346cbb2da1d9cfad5480e147143272ebc6bbeb29ecaabc615,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0LDNPD.html,adcdb_idrblab/adc_details/DRG0LDNPD.html,adcdb_idrblab,.html,48469,f9ad2f421eb220dc65c366f9de421ba49c6cb6b2d53ab7b623a0433d02a46f8d,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0LENDG.html,adcdb_idrblab/adc_details/DRG0LENDG.html,adcdb_idrblab,.html,31572,28dbd555511a81aeb60977e0cd70667877be4b277aac95af828e8b32677f9383,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0LGTWF.html,adcdb_idrblab/adc_details/DRG0LGTWF.html,adcdb_idrblab,.html,31697,eea510d6514dc1aa1e250d44f275ef649a29a457c6436d8208cffff413777383,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0LJSQF.html,adcdb_idrblab/adc_details/DRG0LJSQF.html,adcdb_idrblab,.html,31420,9f143dc44a520c383522884102a5f0c85a85b2fa27a8c8597e7de674bfcb42d7,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
data/raw/adcdb_idrblab/adc_details/DRG0LNVKG.html,adcdb_idrblab/adc_details/DRG0LNVKG.html,adcdb_idrblab,.html,197849,b82e5bc53e7af07c2952adf00c6de8fc9ddbe8e2b01e4d754985dbf142aa33fb,Official ADCdb ADC detail HTML with component metadata and cell-line activity rows.
